name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
Kepler-1117 b,1854,1.41 Earths,14.15,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4860/kepler-1117-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1118 b,2898,7.95 Earths,15.238,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4861/kepler-1118-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1119 b,5732,4.35 Earths,15.296,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4862/kepler-1119-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-111 b,2144,3.12 Earths,13.543,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1416/kepler-111-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-111 c,2144,0.132 Jupiters,13.543,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4182/kepler-111-c/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1120 b,2007,2.48 Earths,15.494,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4863/kepler-1120-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1121 b,1572,4.31 Earths,12.144,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4864/kepler-1121-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1122 b,4014,4.82 Earths,15.405,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4865/kepler-1122-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1123 b,2298,3.43 Earths,14.933,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4866/kepler-1123-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1124 b,946,2.18 Earths,16.745,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4867/kepler-1124-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1125 b,6561,4.04 Earths,15.042,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4948/kepler-1125-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1126 b,2074,3.64 Earths,14.221,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4949/kepler-1126-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1127 b,2748,4.5 Earths,15.162,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4950/kepler-1127-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1128 b,3534,12.9 Earths,15.934,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4951/kepler-1128-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1129 b,3862,9.06 Earths,15.661,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4952/kepler-1129-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1129 c,3862,7.9 Earths,15.661,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4953/kepler-1129-c/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-112 b,1674,6.17 Earths,13.927,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4183/kepler-112-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-112 c,1674,6.35 Earths,13.927,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5930/kepler-112-c/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1130 b,813,0.437 Earths,12.509,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4954/kepler-1130-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1130 c,813,0.422 Earths,12.509,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8318/kepler-1130-c/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1154 b,4763,6.08 Earths,14.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5056/kepler-1154-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1154 c,4763,6.17 Earths,14.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5057/kepler-1154-c/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1155 b,3682,4.78 Earths,14.799,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5058/kepler-1155-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1156 b,2255,2.3 Earths,14.262,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5059/kepler-1156-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1157 b,1116,1.32 Earths,14.603,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2565/kepler-1157-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1158 b,4842,6.08 Earths,13.618,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5060/kepler-1158-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1159 b,3959,6.21 Earths,14.678,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5061/kepler-1159-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-115 b,2034,1.32 Earths,13.545,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1437/kepler-115-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-115 c,2034,7.27 Earths,13.545,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1438/kepler-115-c/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1160 b,3515,5.22 Earths,16.006,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5062/kepler-1160-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1161 b,1787,5.18 Earths,16.163,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5063/kepler-1161-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1162 b,3067,5.52 Earths,15.749,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2570/kepler-1162-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1163 b,1561,1.08 Earths,12.208,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5064/kepler-1163-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1164 b,1408,1.46 Earths,14.321,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5065/kepler-1164-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1165 b,5138,3.02 Earths,14.521,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5066/kepler-1165-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1165 c,5138,11.2 Earths,14.521,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8084/kepler-1165-c/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1166 b,2071,3.5 Earths,14.65,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2574/kepler-1166-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1167 b,2678,3.57 Earths,16.047,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5067/kepler-1167-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1168 b,2455,6.8 Earths,15.755,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5068/kepler-1168-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1169 b,1705,0.779 Earths,12.707,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5069/kepler-1169-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Gas Giant,2012,1.855 Jupiters,1.302 x Jupiter,0.0444 AU,3.4 days,0.12
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Gas Giant,2017,2.74 Jupiters,0.953 x Jupiter,0.05025 AU,4.7 days,0.08
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Gas Giant,2017,1.47 Jupiters,1.86 x Jupiter,0.03397 AU,2.2 days,< 0.114
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Gas Giant,2017,2.26 Jupiters,1.395 x Jupiter,0.0238 AU,1.3 days,0.0
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Gas Giant,2016,0.613 Jupiters,1.26 x Jupiter,0.05163 AU,4.3 days,< 0.176
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Gas Giant,2016,0.65 Jupiters,1.75 x Jupiter,0.04735 AU,3.3 days,< 0.245
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Gas Giant,2016,0.53 Jupiters,1.5 x Jupiter,0.0611 AU,4.6 days,< 0.581
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/,Gas Giant,2016,0.672 Jupiters,1.194 x Jupiter,0.04131 AU,3.2 days,< 0.202
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/,Gas Giant,2016,0.653 Jupiters,1.251 x Jupiter,0.05475 AU,4.6 days,< 0.158
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/,Gas Giant,2013,1.345 Jupiters,1.168 x Jupiter,0.023 AU,1.4 days,0.0
